HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,Worker_GT
3TTPFEFXCSJIFTIPM7IXSXMSIKXH6C,1mini_40.mp4,controlling the ingredients that,0,0,0,0
3TTPFEFXCSJIFTIPM7IXSXMSIKXH6C,1mini_40.mp4,go in there,0,2,0,1
3TTPFEFXCSJIFTIPM7IXSXMSIKXH6C,1mini_40.mp4,starting again with a food processor I,0,2,0,0
3TTPFEFXCSJIFTIPM7IXSXMSIKXH6C,1mini_40.mp4,frozen berries that I,0,2,0,1
3TTPFEFXCSJIFTIPM7IXSXMSIKXH6C,1mini_40.mp4,sitting out for a little bit,0,0,0,1
3DA79LNS58U9NJM23Z1OZDDWJNQ3T2,7mini_26.mp4,baking sheet,2,0,0,1
3DA79LNS58U9NJM23Z1OZDDWJNQ3T2,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,0
3DA79LNS58U9NJM23Z1OZDDWJNQ3T2,7mini_26.mp4,making sure,2,1,1,1
3DA79LNS58U9NJM23Z1OZDDWJNQ3T2,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,0
3MVY4USGB5MNYMR6Z23LTEJZ0M9ISS,1mini_40.mp4,making them at home,0,1,0,0
3MVY4USGB5MNYMR6Z23LTEJZ0M9ISS,1mini_40.mp4,controlling the ingredients that,0,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0M9ISS,1mini_40.mp4,go in there,0,0,2,1
3MVY4USGB5MNYMR6Z23LTEJZ0M9ISS,1mini_40.mp4,starting again with a food processor I,0,0,0,0
3MVY4USGB5MNYMR6Z23LTEJZ0M9ISS,1mini_40.mp4,frozen berries that I,0,0,2,1
3MVY4USGB5MNYMR6Z23LTEJZ0M9ISS,1mini_40.mp4,sitting out for a little bit,0,0,1,1
3AFT28WXLE180UZDSLMC999Y3X6OI1,4mini_9.mp4,couple my legs,2,2,2,1
3AFT28WXLE180UZDSLMC999Y3X6OI1,4mini_9.mp4,pick some,0,2,2,0
3AFT28WXLE180UZDSLMC999Y3X6OI1,4mini_9.mp4,chilled out music,1,2,2,1
3AFT28WXLE180UZDSLMC999Y3X6OI1,4mini_9.mp4,sit in the bath,0,0,0,0
3AFT28WXLE180UZDSLMC999Y3X6OI1,4mini_9.mp4,check social meter in the bath,0,0,1,0
3AFT28WXLE180UZDSLMC999Y3X6OI1,4mini_9.mp4,actually dropped my phone in the bath yet,2,1,2,1
335HHSX8CC4H02X4WUQBY3WKZ6KDH0,6mini_17.mp4,understand whether it,2,2,2,1
335HHSX8CC4H02X4WUQBY3WKZ6KDH0,6mini_17.mp4,growing in my tub,2,2,2,1
335HHSX8CC4H02X4WUQBY3WKZ6KDH0,6mini_17.mp4,followed me,2,2,0,1
335HHSX8CC4H02X4WUQBY3WKZ6KDH0,6mini_17.mp4,get in the tub,1,0,0,0
335HHSX8CC4H02X4WUQBY3WKZ6KDH0,6mini_17.mp4,drink a bunch of water,0,0,0,0
30F94FBDNQJEQEQFISGUHWB87F3BT1,4mini_15.mp4,make my hair amazing I,0,2,2,1
30F94FBDNQJEQEQFISGUHWB87F3BT1,4mini_15.mp4,using it for about a month or,2,1,2,1
30F94FBDNQJEQEQFISGUHWB87F3BT1,4mini_15.mp4,putting on a bit of Oprah or Wonder,2,0,0,0
30F94FBDNQJEQEQFISGUHWB87F3BT1,4mini_15.mp4,lash to my neck,0,0,0,1
3WJGKMRWVH8QJUMOA2CANCZ4MEFDCR,4mini_9.mp4,couple my legs,2,2,2,1
3WJGKMRWVH8QJUMOA2CANCZ4MEFDCR,4mini_9.mp4,pick some,2,1,0,0
3WJGKMRWVH8QJUMOA2CANCZ4MEFDCR,4mini_9.mp4,chilled out music,0,2,2,1
3WJGKMRWVH8QJUMOA2CANCZ4MEFDCR,4mini_9.mp4,sit in the bath,0,0,0,0
3WJGKMRWVH8QJUMOA2CANCZ4MEFDCR,4mini_9.mp4,check social meter in the bath,0,1,1,0
3WJGKMRWVH8QJUMOA2CANCZ4MEFDCR,4mini_9.mp4,actually dropped my phone in the bath yet,1,1,1,1
3ZQX1VYFTC4FBON0JZALWKFK0118OD,4mini_15.mp4,make my hair amazing I,2,1,2,1
3ZQX1VYFTC4FBON0JZALWKFK0118OD,4mini_15.mp4,using it for about a month or,2,1,1,1
3ZQX1VYFTC4FBON0JZALWKFK0118OD,4mini_15.mp4,putting on a bit of Oprah or Wonder,0,0,0,0
3ZQX1VYFTC4FBON0JZALWKFK0118OD,4mini_15.mp4,lash to my neck,2,1,0,1
3VQTAXTYN2KTQR54IX64MSXAQTABUS,3mini_5.mp4,take him on a walk you just,1,0,0,0
3VQTAXTYN2KTQR54IX64MSXAQTABUS,3mini_5.mp4,smile when you,1,1,1,1
3VQTAXTYN2KTQR54IX64MSXAQTABUS,3mini_5.mp4,look at him,2,0,1,1
3VQTAXTYN2KTQR54IX64MSXAQTABUS,3mini_5.mp4,getting outside for the first time,0,0,2,1
3VQTAXTYN2KTQR54IX64MSXAQTABUS,3mini_5.mp4,get in the car,0,1,0,0
3VQTAXTYN2KTQR54IX64MSXAQTABUS,3mini_5.mp4,head to our favorite place,0,0,0,0
375VMB7D4IIHWX8O2C8WYFXZZJZDIT,1mini_13.mp4,seems like an eternity in the oven,2,1,0,1
375VMB7D4IIHWX8O2C8WYFXZZJZDIT,1mini_13.mp4,take it out,0,0,0,0
375VMB7D4IIHWX8O2C8WYFXZZJZDIT,1mini_13.mp4,dehydrated at that point which,2,0,0,1
375VMB7D4IIHWX8O2C8WYFXZZJZDIT,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
36AZSFEYZ3ZT36U4NNG9IEZT40JBVH,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,0
36AZSFEYZ3ZT36U4NNG9IEZT40JBVH,7mini_29.mp4,making myself a berry and granola yogurt,0,0,0,0
36AZSFEYZ3ZT36U4NNG9IEZT40JBVH,7mini_29.mp4,add some delicious blueberries,0,0,0,0
36AZSFEYZ3ZT36U4NNG9IEZT40JBVH,7mini_29.mp4,pour in my favorite granola,0,0,0,0
36AZSFEYZ3ZT36U4NNG9IEZT40JBVH,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,0
3R4QIDVOJOBA8YK22OTPJIHS72TEEE,7mini_31.mp4,check my social media,1,1,0,1
3R4QIDVOJOBA8YK22OTPJIHS72TEEE,7mini_31.mp4,answer to you guys,2,0,0,1
3R4QIDVOJOBA8YK22OTPJIHS72TEEE,7mini_31.mp4,Let me just,2,2,0,1
3R4QIDVOJOBA8YK22OTPJIHS72TEEE,7mini_31.mp4,make it at home,1,0,0,1
3R4QIDVOJOBA8YK22OTPJIHS72TEEE,7mini_31.mp4,put the jar lid on,1,0,2,1
3R4QIDVOJOBA8YK22OTPJIHS72TEEE,7mini_31.mp4,take it with you to school or work,1,1,0,1
3909MD9T2YG2ECKYXZDV102SJ38EFW,7mini_36.mp4,paint my nails every weekend morning,0,0,0,0
3909MD9T2YG2ECKYXZDV102SJ38EFW,7mini_36.mp4,filming later that day,2,2,0,1
3909MD9T2YG2ECKYXZDV102SJ38EFW,7mini_36.mp4,", and",2,2,0,1
3909MD9T2YG2ECKYXZDV102SJ38EFW,7mini_36.mp4,listen to some music,0,0,0,1
3909MD9T2YG2ECKYXZDV102SJ38EFW,7mini_36.mp4,paint my nails,0,0,0,0
3909MD9T2YG2ECKYXZDV102SJ38EFW,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,0,2,0,0
3XEDXEGFX2NE38XIQ35DWOSTXYFK0I,1mini_8.mp4,make these,0,0,0,1
3XEDXEGFX2NE38XIQ35DWOSTXYFK0I,1mini_8.mp4,offer it to him if he,0,2,0,1
3XEDXEGFX2NE38XIQ35DWOSTXYFK0I,1mini_8.mp4,asks me for a snack if he,0,2,1,1
3XEDXEGFX2NE38XIQ35DWOSTXYFK0I,1mini_8.mp4,finish it all I,0,2,2,1
3XEDXEGFX2NE38XIQ35DWOSTXYFK0I,1mini_8.mp4,put it back in the refrigerator,0,0,1,1
3XEDXEGFX2NE38XIQ35DWOSTXYFK0I,1mini_8.mp4,go on hand,0,2,1,1
3ECKRY5B1PVKZYDKUUXTP7G2N19IZX,4mini_4.mp4,tested the products myself before,2,0,0,0
3ECKRY5B1PVKZYDKUUXTP7G2N19IZX,4mini_4.mp4,providing them to you guys,2,0,0,1
3ECKRY5B1PVKZYDKUUXTP7G2N19IZX,4mini_4.mp4,gone through the entire packet of their original one it,2,0,0,1
3ECKRY5B1PVKZYDKUUXTP7G2N19IZX,4mini_4.mp4,tried the Malibu one,1,0,0,0
3HKIF5DF6XWRXGPC083RR71TTLSG9N,7mini_10.mp4,make colorful hearts all over this jar,0,0,0,0
3HKIF5DF6XWRXGPC083RR71TTLSG9N,7mini_10.mp4,use my jar,0,2,1,0
3HKIF5DF6XWRXGPC083RR71TTLSG9N,7mini_10.mp4,drink but this,0,2,2,1
3HKIF5DF6XWRXGPC083RR71TTLSG9N,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",0,2,1,1
3HKIF5DF6XWRXGPC083RR71TTLSG9N,7mini_10.mp4,done just,0,2,2,1
3QE4DGPGBQAQ0AJ0JD70AZQD7TEG4R,3mini_5.mp4,take him on a walk you just,2,1,0,0
3QE4DGPGBQAQ0AJ0JD70AZQD7TEG4R,3mini_5.mp4,smile when you,2,1,0,1
3QE4DGPGBQAQ0AJ0JD70AZQD7TEG4R,3mini_5.mp4,look at him,0,1,0,1
3QE4DGPGBQAQ0AJ0JD70AZQD7TEG4R,3mini_5.mp4,getting outside for the first time,0,1,0,1
3QE4DGPGBQAQ0AJ0JD70AZQD7TEG4R,3mini_5.mp4,get in the car,0,0,0,0
3QE4DGPGBQAQ0AJ0JD70AZQD7TEG4R,3mini_5.mp4,head to our favorite place,0,0,0,0
3XEIP58NLZMMPZLQFXU6HN8U453LZE,1mini_15.mp4,strain the seeds,0,1,1,1
3XEIP58NLZMMPZLQFXU6HN8U453LZE,1mini_15.mp4,looking back that,2,1,2,1
3XEIP58NLZMMPZLQFXU6HN8U453LZE,1mini_15.mp4,do if I ever,2,1,2,1
3XEIP58NLZMMPZLQFXU6HN8U453LZE,1mini_15.mp4,make this again in the future which I,2,1,2,1
3RQVKZ7ZRJIX43TCMWKIB7GMOCZ72J,2mini_21.mp4,has a channel too in case you,2,2,2,1
3RQVKZ7ZRJIX43TCMWKIB7GMOCZ72J,2mini_21.mp4,seen his,1,2,2,1
3RQVKZ7ZRJIX43TCMWKIB7GMOCZ72J,2mini_21.mp4,so check his out I just,1,2,2,1
3RQVKZ7ZRJIX43TCMWKIB7GMOCZ72J,2mini_21.mp4,give him a little shout out Byron Talbott,1,2,2,1
3RQVKZ7ZRJIX43TCMWKIB7GMOCZ72J,2mini_21.mp4,see you guys very soon,1,2,2,1
3ZQA3IO31AQX0O3FKE16HASCMVV1OM,1mini_17.mp4,treat if they or you,2,2,2,1
3ZQA3IO31AQX0O3FKE16HASCMVV1OM,1mini_17.mp4,used the potty,1,1,2,1
3ZQA3IO31AQX0O3FKE16HASCMVV1OM,1mini_17.mp4,divided them I,2,1,2,0
3ZQA3IO31AQX0O3FKE16HASCMVV1OM,1mini_17.mp4,give them all to him at once,0,0,0,1
3W0XM68YZOUEAXI0MM9DATB32QLK1L,6mini_2.mp4,make sure your skin,0,2,0,1
3W0XM68YZOUEAXI0MM9DATB32QLK1L,6mini_2.mp4,cleansed before you,0,0,0,0
3W0XM68YZOUEAXI0MM9DATB32QLK1L,6mini_2.mp4,do all that,2,2,0,1
3W0XM68YZOUEAXI0MM9DATB32QLK1L,6mini_2.mp4,absorbing all that serum when there,2,0,0,1
3W0XM68YZOUEAXI0MM9DATB32QLK1L,6mini_2.mp4,move on,2,2,1,1
3L4YG5VW9MR0OMS2AY7L7IHM7ERDDR,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,0
3L4YG5VW9MR0OMS2AY7L7IHM7ERDDR,7mini_29.mp4,making myself a berry and granola yogurt,0,0,0,0
3L4YG5VW9MR0OMS2AY7L7IHM7ERDDR,7mini_29.mp4,add some delicious blueberries,0,0,0,0
3L4YG5VW9MR0OMS2AY7L7IHM7ERDDR,7mini_29.mp4,pour in my favorite granola,0,0,0,0
3L4YG5VW9MR0OMS2AY7L7IHM7ERDDR,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,0
36MUZ9VAE515GS626TI5D0Z77QSDEK,7mini_31.mp4,check my social media,1,2,1,1
36MUZ9VAE515GS626TI5D0Z77QSDEK,7mini_31.mp4,answer to you guys,1,2,1,1
36MUZ9VAE515GS626TI5D0Z77QSDEK,7mini_31.mp4,Let me just,1,2,2,1
36MUZ9VAE515GS626TI5D0Z77QSDEK,7mini_31.mp4,make it at home,0,1,2,1
36MUZ9VAE515GS626TI5D0Z77QSDEK,7mini_31.mp4,put the jar lid on,1,0,1,1
36MUZ9VAE515GS626TI5D0Z77QSDEK,7mini_31.mp4,take it with you to school or work,0,2,2,1
3JHB4BPSFJ8IA5JQ3483LL5VZ819QB,7mini_26.mp4,baking sheet,0,2,2,1
3JHB4BPSFJ8IA5JQ3483LL5VZ819QB,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,0
3JHB4BPSFJ8IA5JQ3483LL5VZ819QB,7mini_26.mp4,making sure,0,2,2,1
3JHB4BPSFJ8IA5JQ3483LL5VZ819QB,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,0
35JDMRECC388SCGT8JJDJL24KI8EGV,6mini_17.mp4,understand whether it,2,2,2,1
35JDMRECC388SCGT8JJDJL24KI8EGV,6mini_17.mp4,growing in my tub,2,0,2,1
35JDMRECC388SCGT8JJDJL24KI8EGV,6mini_17.mp4,followed me,0,2,0,1
35JDMRECC388SCGT8JJDJL24KI8EGV,6mini_17.mp4,get in the tub,0,0,0,0
35JDMRECC388SCGT8JJDJL24KI8EGV,6mini_17.mp4,drink a bunch of water,0,0,0,0
33NOQL7T9NYRAS17L8L2CIMOK548ZF,7mini_36.mp4,paint my nails every weekend morning,0,1,0,0
33NOQL7T9NYRAS17L8L2CIMOK548ZF,7mini_36.mp4,filming later that day,0,1,1,1
33NOQL7T9NYRAS17L8L2CIMOK548ZF,7mini_36.mp4,", and",0,2,2,1
33NOQL7T9NYRAS17L8L2CIMOK548ZF,7mini_36.mp4,listen to some music,0,1,0,1
33NOQL7T9NYRAS17L8L2CIMOK548ZF,7mini_36.mp4,paint my nails,0,0,0,0
33NOQL7T9NYRAS17L8L2CIMOK548ZF,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,0,1,0,0
3J9UN9O9J2RJSOR08I51V9SGI9FJ0I,4mini_19.mp4,get into bed,0,0,0,0
3J9UN9O9J2RJSOR08I51V9SGI9FJ0I,4mini_19.mp4,snuggles free,0,1,0,0
3J9UN9O9J2RJSOR08I51V9SGI9FJ0I,4mini_19.mp4,book the drink,2,1,0,1
3J9UN9O9J2RJSOR08I51V9SGI9FJ0I,4mini_19.mp4,relax I,2,1,0,0
3J9UN9O9J2RJSOR08I51V9SGI9FJ0I,4mini_19.mp4,hope you guys,2,1,0,1
3J9UN9O9J2RJSOR08I51V9SGI9FJ0I,4mini_19.mp4,see you next time,0,1,0,1
367O8HRHKF7TQFSRED1HZD9GV484SZ,1mini_22.mp4,go ahead,0,0,1,1
367O8HRHKF7TQFSRED1HZD9GV484SZ,1mini_22.mp4,see the color,0,0,0,1
367O8HRHKF7TQFSRED1HZD9GV484SZ,1mini_22.mp4,come out the cheese,0,0,1,1
367O8HRHKF7TQFSRED1HZD9GV484SZ,1mini_22.mp4,see that the cheese,0,0,1,1
367O8HRHKF7TQFSRED1HZD9GV484SZ,1mini_22.mp4,make its appearance as it,1,0,1,1
3D1TUISJWHZ3DZJAO7YL8F1NLJUIU8,1mini_8.mp4,make these,0,2,0,1
3D1TUISJWHZ3DZJAO7YL8F1NLJUIU8,1mini_8.mp4,offer it to him if he,0,2,1,1
3D1TUISJWHZ3DZJAO7YL8F1NLJUIU8,1mini_8.mp4,asks me for a snack if he,0,2,1,1
3D1TUISJWHZ3DZJAO7YL8F1NLJUIU8,1mini_8.mp4,finish it all I,0,2,1,1
3D1TUISJWHZ3DZJAO7YL8F1NLJUIU8,1mini_8.mp4,put it back in the refrigerator,0,1,1,1
3D1TUISJWHZ3DZJAO7YL8F1NLJUIU8,1mini_8.mp4,go on hand,2,2,2,1
38O9DZ0A61ME03F73MFQ5TGQT1F62J,4mini_10.mp4,hope I,2,0,0,1
38O9DZ0A61ME03F73MFQ5TGQT1F62J,4mini_10.mp4,jinx myself,2,0,0,1
38O9DZ0A61ME03F73MFQ5TGQT1F62J,4mini_10.mp4,shave my legs,0,1,0,0
38O9DZ0A61ME03F73MFQ5TGQT1F62J,4mini_10.mp4,rinse my hair in the shower just,1,0,0,1
3M4KL7H8KUM7BIXBKIFC0A6L1V1612,1mini_15.mp4,strain the seeds,0,1,1,1
3M4KL7H8KUM7BIXBKIFC0A6L1V1612,1mini_15.mp4,looking back that,0,2,2,1
3M4KL7H8KUM7BIXBKIFC0A6L1V1612,1mini_15.mp4,do if I ever,0,2,2,1
3M4KL7H8KUM7BIXBKIFC0A6L1V1612,1mini_15.mp4,make this again in the future which I,0,1,2,1
3Y3N5A7N4F86QRT6JNT23TEHYGOYM1,2mini_21.mp4,has a channel too in case you,0,1,0,1
3Y3N5A7N4F86QRT6JNT23TEHYGOYM1,2mini_21.mp4,seen his,2,1,0,1
3Y3N5A7N4F86QRT6JNT23TEHYGOYM1,2mini_21.mp4,so check his out I just,2,1,0,1
3Y3N5A7N4F86QRT6JNT23TEHYGOYM1,2mini_21.mp4,give him a little shout out Byron Talbott,1,1,0,1
3Y3N5A7N4F86QRT6JNT23TEHYGOYM1,2mini_21.mp4,see you guys very soon,0,1,0,1
3BKZLF990YYXB6RYBG0JK2YM8HLYQO,7mini_19.mp4,run enough today,0,2,2,1
3BKZLF990YYXB6RYBG0JK2YM8HLYQO,7mini_19.mp4,head home,0,1,0,0
3BKZLF990YYXB6RYBG0JK2YM8HLYQO,7mini_19.mp4,take a quick shower first,0,0,1,0
3BKZLF990YYXB6RYBG0JK2YM8HLYQO,7mini_19.mp4,"put on my favorite red robe , which I basically",0,2,2,0
3BKZLF990YYXB6RYBG0JK2YM8HLYQO,7mini_19.mp4,live in,0,2,2,1
3BKZLF990YYXB6RYBG0JK2YM8HLYQO,7mini_19.mp4,brush my hair,0,0,0,0
3BKZLF990YYXB6RYBG0JK2YM8HLYQO,7mini_19.mp4,"loving the heatless waves , which",0,2,2,1
3XH7ZM9YX1TIM6YQGJX3QBF0VU39RC,1mini_13.mp4,seems like an eternity in the oven,0,2,2,1
3XH7ZM9YX1TIM6YQGJX3QBF0VU39RC,1mini_13.mp4,take it out,0,0,0,0
3XH7ZM9YX1TIM6YQGJX3QBF0VU39RC,1mini_13.mp4,dehydrated at that point which,0,2,2,1
3XH7ZM9YX1TIM6YQGJX3QBF0VU39RC,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
3NI0WFPPI8F74TCTOZBCM5NBW3V60Z,6mini_2.mp4,make sure your skin,2,1,1,1
3NI0WFPPI8F74TCTOZBCM5NBW3V60Z,6mini_2.mp4,cleansed before you,2,1,1,0
3NI0WFPPI8F74TCTOZBCM5NBW3V60Z,6mini_2.mp4,do all that,0,1,0,1
3NI0WFPPI8F74TCTOZBCM5NBW3V60Z,6mini_2.mp4,absorbing all that serum when there,2,1,1,1
3NI0WFPPI8F74TCTOZBCM5NBW3V60Z,6mini_2.mp4,move on,0,1,0,1
3IKMEYR0LVULZI0W5Q9RFCL8UWZK22,4mini_4.mp4,tested the products myself before,1,1,2,0
3IKMEYR0LVULZI0W5Q9RFCL8UWZK22,4mini_4.mp4,providing them to you guys,1,0,2,1
3IKMEYR0LVULZI0W5Q9RFCL8UWZK22,4mini_4.mp4,gone through the entire packet of their original one it,1,0,2,1
3IKMEYR0LVULZI0W5Q9RFCL8UWZK22,4mini_4.mp4,tried the Malibu one,1,0,2,0
3Q9SPIIRWIL1ZLPH7JL995Y1TR0AWV,4mini_18.mp4,finish off by,2,2,2,1
3Q9SPIIRWIL1ZLPH7JL995Y1TR0AWV,4mini_18.mp4,using some of their body oil which I,2,0,0,0
3Q9SPIIRWIL1ZLPH7JL995Y1TR0AWV,4mini_18.mp4,gon just before I,2,2,2,1
3Q9SPIIRWIL1ZLPH7JL995Y1TR0AWV,4mini_18.mp4,use just the moisturize my body,0,2,0,0
3Q9SPIIRWIL1ZLPH7JL995Y1TR0AWV,4mini_18.mp4,get into bed,0,1,0,0
3Q9SPIIRWIL1ZLPH7JL995Y1TR0AWV,4mini_18.mp4,chew out snowballs,1,1,1,1
3ATYLI1PRS14V5JJA37CLAOYGCVOJD,7mini_10.mp4,make colorful hearts all over this jar,0,0,0,0
3ATYLI1PRS14V5JJA37CLAOYGCVOJD,7mini_10.mp4,use my jar,0,0,0,0
3ATYLI1PRS14V5JJA37CLAOYGCVOJD,7mini_10.mp4,drink but this,2,0,2,1
3ATYLI1PRS14V5JJA37CLAOYGCVOJD,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",1,0,1,1
3ATYLI1PRS14V5JJA37CLAOYGCVOJD,7mini_10.mp4,done just,2,0,2,1
3I6NF2WGIFV8WTN0XIQAFRWR7P9G5W,7mini_26.mp4,baking sheet,0,2,2,1
3I6NF2WGIFV8WTN0XIQAFRWR7P9G5W,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,0
3I6NF2WGIFV8WTN0XIQAFRWR7P9G5W,7mini_26.mp4,making sure,2,2,1,1
3I6NF2WGIFV8WTN0XIQAFRWR7P9G5W,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,1,0,0,0
37J05LC5AWIDR8SUKUTWAGCZCYODJ5,1mini_40.mp4,making them at home,2,0,2,0
37J05LC5AWIDR8SUKUTWAGCZCYODJ5,1mini_40.mp4,controlling the ingredients that,0,0,0,0
37J05LC5AWIDR8SUKUTWAGCZCYODJ5,1mini_40.mp4,go in there,0,0,2,1
37J05LC5AWIDR8SUKUTWAGCZCYODJ5,1mini_40.mp4,starting again with a food processor I,0,0,0,0
37J05LC5AWIDR8SUKUTWAGCZCYODJ5,1mini_40.mp4,frozen berries that I,0,0,2,1
37J05LC5AWIDR8SUKUTWAGCZCYODJ5,1mini_40.mp4,sitting out for a little bit,0,0,1,1
3APP19WN70D4FXNE210F7XAR3KKG6C,6mini_17.mp4,understand whether it,2,2,2,1
3APP19WN70D4FXNE210F7XAR3KKG6C,6mini_17.mp4,growing in my tub,2,1,2,1
3APP19WN70D4FXNE210F7XAR3KKG6C,6mini_17.mp4,followed me,2,2,2,1
3APP19WN70D4FXNE210F7XAR3KKG6C,6mini_17.mp4,get in the tub,1,0,0,0
3APP19WN70D4FXNE210F7XAR3KKG6C,6mini_17.mp4,drink a bunch of water,0,0,0,0
3LOJFQ4BOWE82SYC2FT8BVCCRNODK4,4mini_9.mp4,couple my legs,0,2,0,1
3LOJFQ4BOWE82SYC2FT8BVCCRNODK4,4mini_9.mp4,pick some,0,2,2,0
3LOJFQ4BOWE82SYC2FT8BVCCRNODK4,4mini_9.mp4,chilled out music,0,2,0,1
3LOJFQ4BOWE82SYC2FT8BVCCRNODK4,4mini_9.mp4,sit in the bath,0,0,0,0
3LOJFQ4BOWE82SYC2FT8BVCCRNODK4,4mini_9.mp4,check social meter in the bath,0,2,0,0
3LOJFQ4BOWE82SYC2FT8BVCCRNODK4,4mini_9.mp4,actually dropped my phone in the bath yet,1,2,1,1
3BFNCI9LYJPMPLPVQWYNUHLEUQZ73U,1mini_17.mp4,treat if they or you,2,2,0,1
3BFNCI9LYJPMPLPVQWYNUHLEUQZ73U,1mini_17.mp4,used the potty,1,0,0,1
3BFNCI9LYJPMPLPVQWYNUHLEUQZ73U,1mini_17.mp4,divided them I,0,0,0,0
3BFNCI9LYJPMPLPVQWYNUHLEUQZ73U,1mini_17.mp4,give them all to him at once,1,0,0,1
3KTCJ4SCVF090LI37YMTP637RVG1M7,1mini_22.mp4,go ahead,1,2,2,1
3KTCJ4SCVF090LI37YMTP637RVG1M7,1mini_22.mp4,see the color,1,2,2,1
3KTCJ4SCVF090LI37YMTP637RVG1M7,1mini_22.mp4,come out the cheese,2,1,0,1
3KTCJ4SCVF090LI37YMTP637RVG1M7,1mini_22.mp4,see that the cheese,2,0,2,1
3KTCJ4SCVF090LI37YMTP637RVG1M7,1mini_22.mp4,make its appearance as it,2,2,2,1
329E6HTMSV1AK0WF9QNWYMQ00AZK3D,4mini_19.mp4,get into bed,0,0,0,0
329E6HTMSV1AK0WF9QNWYMQ00AZK3D,4mini_19.mp4,snuggles free,2,2,1,0
329E6HTMSV1AK0WF9QNWYMQ00AZK3D,4mini_19.mp4,book the drink,2,2,1,1
329E6HTMSV1AK0WF9QNWYMQ00AZK3D,4mini_19.mp4,relax I,0,2,1,0
329E6HTMSV1AK0WF9QNWYMQ00AZK3D,4mini_19.mp4,hope you guys,2,2,2,1
329E6HTMSV1AK0WF9QNWYMQ00AZK3D,4mini_19.mp4,see you next time,2,2,2,1
38LRF35D5KVONW1R34RY49ZY21X3UT,4mini_15.mp4,make my hair amazing I,0,0,1,1
38LRF35D5KVONW1R34RY49ZY21X3UT,4mini_15.mp4,using it for about a month or,1,0,2,1
38LRF35D5KVONW1R34RY49ZY21X3UT,4mini_15.mp4,putting on a bit of Oprah or Wonder,2,0,2,0
38LRF35D5KVONW1R34RY49ZY21X3UT,4mini_15.mp4,lash to my neck,1,0,2,1
3OID399FXF6XM66Y142BVIK7JR7DF2,1mini_13.mp4,seems like an eternity in the oven,2,2,1,1
3OID399FXF6XM66Y142BVIK7JR7DF2,1mini_13.mp4,take it out,0,1,2,0
3OID399FXF6XM66Y142BVIK7JR7DF2,1mini_13.mp4,dehydrated at that point which,2,1,1,1
3OID399FXF6XM66Y142BVIK7JR7DF2,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
3WRAAIUSBIYGOLU7HOHVBOC82T6AXO,3mini_5.mp4,take him on a walk you just,1,0,0,0
3WRAAIUSBIYGOLU7HOHVBOC82T6AXO,3mini_5.mp4,smile when you,2,1,1,1
3WRAAIUSBIYGOLU7HOHVBOC82T6AXO,3mini_5.mp4,look at him,0,0,1,1
3WRAAIUSBIYGOLU7HOHVBOC82T6AXO,3mini_5.mp4,getting outside for the first time,0,1,2,1
3WRAAIUSBIYGOLU7HOHVBOC82T6AXO,3mini_5.mp4,get in the car,0,0,1,0
3WRAAIUSBIYGOLU7HOHVBOC82T6AXO,3mini_5.mp4,head to our favorite place,0,1,0,0
3QGHA0EA0IZ6IVU9DXL54GI7B9LBWR,4mini_10.mp4,hope I,2,2,2,1
3QGHA0EA0IZ6IVU9DXL54GI7B9LBWR,4mini_10.mp4,jinx myself,2,2,2,1
3QGHA0EA0IZ6IVU9DXL54GI7B9LBWR,4mini_10.mp4,shave my legs,0,0,0,0
3QGHA0EA0IZ6IVU9DXL54GI7B9LBWR,4mini_10.mp4,rinse my hair in the shower just,1,1,1,1
34HEO7RUG5TWRP8V8PB3M6QK1CLARS,4mini_4.mp4,tested the products myself before,0,0,2,0
34HEO7RUG5TWRP8V8PB3M6QK1CLARS,4mini_4.mp4,providing them to you guys,0,0,2,1
34HEO7RUG5TWRP8V8PB3M6QK1CLARS,4mini_4.mp4,gone through the entire packet of their original one it,1,0,1,1
34HEO7RUG5TWRP8V8PB3M6QK1CLARS,4mini_4.mp4,tried the Malibu one,0,0,1,0
