HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,All_Yes_actions,Majority_Yes_actions,Majority_No_actions
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,run enough today,1,0,1,,,run enough today
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,head home,0,0,0,head home,head home,
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,take a quick shower first,0,0,0,take a quick shower first,take a quick shower first,
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,"put on my favorite red robe , which I basically",0,0,0,"put on my favorite red robe , which I basically","put on my favorite red robe , which I basically",
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,live in,2,0,2,,,live in
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,brush my hair,0,0,0,brush my hair,brush my hair,
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,"loving the heatless waves , which",2,0,2,,,"loving the heatless waves , which"
3QO7EE372NM1YYYN1OMZCR0LN84BQN,8p1_8mini_6.mp4,wrap this,1,0,1,,,wrap this
3QO7EE372NM1YYYN1OMZCR0LN84BQN,8p1_8mini_6.mp4,start off with a nice helping of some almond butter,1,2,2,,,start off with a nice helping of some almond butter
3QO7EE372NM1YYYN1OMZCR0LN84BQN,8p1_8mini_6.mp4,eating or you as,2,2,2,,,eating or you as
3QO7EE372NM1YYYN1OMZCR0LN84BQN,8p1_8mini_6.mp4,heat it up before,1,2,2,,,heat it up before
3QO7EE372NM1YYYN1OMZCR0LN84BQN,8p1_8mini_6.mp4,start off by,2,2,2,,,start off by
3QO7EE372NM1YYYN1OMZCR0LN84BQN,8p1_8mini_6.mp4,pop it in the microwave if you,1,0,1,,,pop it in the microwave if you
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,adds that little pop of flavor now I,2,2,2,,,adds that little pop of flavor now I
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,blend it up,0,0,1,,blend it up,
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,use protein to the smoothie you,1,2,2,,,use protein to the smoothie you
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,use one tablespoon of unsweetened macadamia nut butter this,0,0,0,use one tablespoon of unsweetened macadamia nut butter this,use one tablespoon of unsweetened macadamia nut butter this,
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,adding 1 teaspoon of 100 % pure maple syrup this,0,0,0,adding 1 teaspoon of 100 % pure maple syrup this,adding 1 teaspoon of 100 % pure maple syrup this,
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,make it a little sweeter it,1,2,2,,,make it a little sweeter it
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,adds healthy fats,1,2,2,,,adds healthy fats
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,make a,2,2,2,,,make a
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,use almond or cashew nut butter,1,0,0,,use almond or cashew nut butter,
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,add some ice cubes,0,0,0,add some ice cubes,add some ice cubes,
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,add half a cup of water,0,0,0,add half a cup of water,add half a cup of water,
3QO7EE372NM1YYYN1OMZCR0LN84BQN,6p0_9mini_4.mp4,using just the banana,0,0,2,,using just the banana,
3QO7EE372NM1YYYN1OMZCR0LN84BQN,2p0_8mini_5.mp4,got a big bowl for the kale oh also before I,1,2,2,,,got a big bowl for the kale oh also before I
3QO7EE372NM1YYYN1OMZCR0LN84BQN,2p0_8mini_5.mp4,get too into this I,2,2,2,,,get too into this I
3QO7EE372NM1YYYN1OMZCR0LN84BQN,2p0_8mini_5.mp4,mention what time it,2,2,2,,,mention what time it
3QO7EE372NM1YYYN1OMZCR0LN84BQN,2p0_8mini_5.mp4,cut the lemons,0,0,0,cut the lemons,cut the lemons,
3QO7EE372NM1YYYN1OMZCR0LN84BQN,2p0_8mini_5.mp4,make a dish or meal extra Wow zest,1,0,2,,,make a dish or meal extra Wow zest
3QO7EE372NM1YYYN1OMZCR0LN84BQN,2p0_8mini_5.mp4,did the whole thing always,2,2,2,,,did the whole thing always
3QO7EE372NM1YYYN1OMZCR0LN84BQN,2p0_8mini_5.mp4,adds this extra layer that I,2,0,2,,,adds this extra layer that I
3QO7EE372NM1YYYN1OMZCR0LN84BQN,7mini_26.mp4,baking sheet,2,2,2,,,baking sheet
3QO7EE372NM1YYYN1OMZCR0LN84BQN,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,Flat the mixture down with a spatula,Flat the mixture down with a spatula,
3QO7EE372NM1YYYN1OMZCR0LN84BQN,7mini_26.mp4,making sure,2,2,2,,,making sure
3QO7EE372NM1YYYN1OMZCR0LN84BQN,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,2p1_6mini_6.mp4,come out of the shower I,1,1,1,,,come out of the shower I
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,2p1_6mini_6.mp4,take a shower,0,1,1,,,take a shower
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,2p1_6mini_6.mp4,do a face mask,0,0,0,do a face mask,do a face mask,
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,2p1_6mini_6.mp4,putting that on with a brush usually in my t-zone,0,0,0,putting that on with a brush usually in my t-zone,putting that on with a brush usually in my t-zone,
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,2p1_6mini_6.mp4,put on this healing,1,2,2,,,put on this healing
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,2p1_6mini_6.mp4,head out the door,0,1,0,,head out the door,
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,2p1_6mini_6.mp4,come home I,0,1,2,,,come home I
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,4p1_1mini_6.mp4,sit at the breakfast bar for breakfast,1,1,1,,,sit at the breakfast bar for breakfast
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,4p1_1mini_6.mp4,wipe down my bar stools,0,0,0,wipe down my bar stools,wipe down my bar stools,
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,4p1_1mini_6.mp4,see they,2,2,2,,,see they
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,4p1_1mini_6.mp4,come back I,2,2,2,,,come back I
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,4p1_1mini_6.mp4,get very sticky,2,2,2,,,get very sticky
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,4p1_1mini_6.mp4,stayed on track,2,2,2,,,stayed on track
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,do a lot of blog latias videos,2,0,2,,,do a lot of blog latias videos
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,saw that I,2,2,2,,,saw that I
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,do something for the other person I,2,2,2,,,do something for the other person I
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,start a friendly competition with someone when I,2,2,2,,,start a friendly competition with someone when I
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,started a competition with my mom,1,2,2,,,started a competition with my mom
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,shares the same goals with you really,1,2,2,,,shares the same goals with you really
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,makes your water a little bit more special now in terms of physical fitness one tip I my morning routine you,2,2,2,,,makes your water a little bit more special now in terms of physical fitness one tip I my morning routine you
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,get points for each video that we,2,2,2,,,get points for each video that we
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,help it,2,2,2,,,help it
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,has the most points wins,2,2,2,,,has the most points wins
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,show you guys,2,2,2,,,show you guys
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,doing something similar with just the concept something similar with just the concept of,2,2,2,,,doing something similar with just the concept something similar with just the concept of
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,get outside,1,1,1,,,get outside
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,8p1_6mini_6.mp4,leave the specific rules of our little competition in the description box in case you,1,2,2,,,leave the specific rules of our little competition in the description box in case you
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,1mini_15.mp4,strain the seeds,1,1,1,,,strain the seeds
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,1mini_15.mp4,looking back that,1,2,2,,,looking back that
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,1mini_15.mp4,do if I ever,2,2,2,,,do if I ever
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,1mini_15.mp4,make this again in the future which I,2,2,2,,,make this again in the future which I
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p0_5mini_10.mp4,find that,2,0,0,,find that,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p0_1mini_19.mp4,check them out there if you,1,0,1,,,check them out there if you
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p0_1mini_19.mp4,see more,2,0,1,,,see more
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p0_1mini_19.mp4,give it a thumbs,2,1,0,,,give it a thumbs
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p0_1mini_19.mp4,see you again dosing,2,0,1,,,see you again dosing
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p0_1mini_19.mp4,put a link to that below this video you,2,0,1,,,put a link to that below this video you
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p0_1mini_19.mp4,make sure that you,1,0,1,,,make sure that you
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p0_1mini_19.mp4,see more of this type of video then,1,0,1,,,see more of this type of video then
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p0_1mini_19.mp4,going as well,1,0,0,,going as well,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p0_1mini_19.mp4,put all of these recipes over on my blog,2,0,1,,,put all of these recipes over on my blog
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p1_7mini_3.mp4,do a little bit more work,1,0,0,,do a little bit more work,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p1_7mini_3.mp4,perfecting facial you,0,0,0,perfecting facial you,perfecting facial you,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p1_7mini_3.mp4,done all of my foundation I,1,0,0,,done all of my foundation I,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p1_7mini_3.mp4,finish my food I,0,0,0,finish my food I,finish my food I,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p1_7mini_3.mp4,cleansing wipes if you,0,0,0,cleansing wipes if you,cleansing wipes if you,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p1_7mini_3.mp4,fit into a taco,0,1,0,,fit into a taco,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,6p1_7mini_3.mp4,watching me for a long time then,1,0,1,,,watching me for a long time then
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,finish off by,2,0,0,,finish off by,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,using some of their body oil which I,0,0,0,using some of their body oil which I,using some of their body oil which I,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,gon just before I,0,1,0,,gon just before I,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,use just the moisturize my body,0,0,0,use just the moisturize my body,use just the moisturize my body,
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,get into bed,1,0,1,,,get into bed
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,chew out snowballs,1,0,1,,,chew out snowballs
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,2p0_8mini_5.mp4,done what time it,2,1,2,,,done what time it
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,2p0_8mini_5.mp4,get to the part of the evening just,2,1,2,,,get to the part of the evening just
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,2p0_8mini_5.mp4,zest before you,2,1,0,,,zest before you
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,do in most days,1,1,2,,,do in most days
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,leave clothes on my bed the floor backs of chairs couch wherever really bad habit,1,0,1,,,leave clothes on my bed the floor backs of chairs couch wherever really bad habit
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,throw the cushions around I just,1,0,0,,throw the cushions around I just,
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,do the second thing,1,1,1,,,do the second thing
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,fold it up,1,0,1,,,fold it up
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,sitting on it,1,1,1,,,sitting on it
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,looking pretty the entire room just,1,0,2,,,looking pretty the entire room just
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,fix it,1,0,2,,,fix it
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,did it in the first place I,2,0,2,,,did it in the first place I
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,find multiple times a day I,1,1,2,,,find multiple times a day I
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,find that when your couch your couch,1,1,1,,,find that when your couch your couch
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,get that,1,1,2,,,get that
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,fix my cushions up,0,0,0,fix my cushions up,fix my cushions up,
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,do the first thing I,1,0,2,,,do the first thing I
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,throw rug right now at my brother 's house note to self need,1,1,1,,,throw rug right now at my brother 's house note to self need
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,make it,1,0,2,,,make it
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6p1_9mini_6.mp4,do it multiple times a day,1,1,1,,,do it multiple times a day
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6mini_17.mp4,understand whether it,2,1,2,,,understand whether it
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6mini_17.mp4,growing in my tub,1,1,0,,,growing in my tub
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6mini_17.mp4,followed me,1,1,1,,,followed me
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6mini_17.mp4,get in the tub,1,0,0,,get in the tub,
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6mini_17.mp4,drink a bunch of water,0,0,0,drink a bunch of water,drink a bunch of water,
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,help you,2,0,2,,,help you
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,hit the thumbs up,0,0,2,,hit the thumbs up,
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,knocks me out within 15 minutes or less another good option,1,0,2,,,knocks me out within 15 minutes or less another good option
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,did a DIY planner which I,0,0,2,,did a DIY planner which I,
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,doing this just,2,1,2,,,doing this just
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,missed any of my recent videos last week I,2,1,2,,,missed any of my recent videos last week I
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,pakore that I,2,2,2,,,pakore that I
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,did my favorite healthy dinner ideas,1,1,0,,,did my favorite healthy dinner ideas
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,guide you,0,1,2,,,guide you
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,listen to a super-dense nonfiction book,1,1,1,,,listen to a super-dense nonfiction book
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,5p1_2mini_7.mp4,use a sleep off,1,0,2,,,use a sleep off
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,4p0_2mini_8.mp4,serve it in a bowl,0,0,0,serve it in a bowl,serve it in a bowl,
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,4p0_2mini_8.mp4,mixed it together,0,0,0,mixed it together,mixed it together,
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,4p0_2mini_8.mp4,got a cup often,2,1,0,,,got a cup often
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,4p0_2mini_8.mp4,contains good whole carbs,2,1,2,,,contains good whole carbs
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,4p0_2mini_8.mp4,sweetened with no added milk it,2,0,2,,,sweetened with no added milk it
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,4p0_2mini_8.mp4,eat it out of the jar today I,1,1,1,,,eat it out of the jar today I
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,4p0_2mini_8.mp4,got fresh strawberry slices,0,0,0,got fresh strawberry slices,got fresh strawberry slices,
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,4p0_2mini_8.mp4,topping my oats with one tablespoon of unsweetened almond butter as well as some berries I,0,0,0,topping my oats with one tablespoon of unsweetened almond butter as well as some berries I,topping my oats with one tablespoon of unsweetened almond butter as well as some berries I,
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,4p0_2mini_8.mp4,coming this meal,2,1,2,,,coming this meal
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,4p0_2mini_8.mp4,rooibos tea on the side,0,1,0,,rooibos tea on the side,
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,2mini_21.mp4,has a channel too in case you,2,1,2,,,has a channel too in case you
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,2mini_21.mp4,seen his,2,1,2,,,seen his
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,2mini_21.mp4,so check his out I just,2,1,2,,,so check his out I just
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,2mini_21.mp4,give him a little shout out Byron Talbott,0,1,2,,,give him a little shout out Byron Talbott
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,2mini_21.mp4,see you guys very soon,2,1,2,,,see you guys very soon
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,6p1_7mini_3.mp4,go into the bathroom,0,0,0,go into the bathroom,go into the bathroom,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,6p1_7mini_3.mp4,chopped up every kind of that,2,2,0,,,chopped up every kind of that
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,6p1_7mini_3.mp4,removing my makeup,0,0,0,removing my makeup,removing my makeup,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,6p1_7mini_3.mp4,depends where I,2,2,1,,,depends where I
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,6p1_7mini_3.mp4,watch some YouTube videos or something like that,1,2,0,,,watch some YouTube videos or something like that
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,6p1_7mini_3.mp4,use these whispers a low 25 skin,2,2,0,,,use these whispers a low 25 skin
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,6p1_7mini_3.mp4,filling that I,2,2,0,,,filling that I
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,drinking too much coffee lately,2,2,0,,,drinking too much coffee lately
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,see you next week bye okay babe when you,2,2,0,,,see you next week bye okay babe when you
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,talk I,2,2,0,,,talk I
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,has alpha hydroxy acids,2,2,1,,,has alpha hydroxy acids
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,come back I,2,2,0,,,come back I
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,make your skin soft,2,2,0,,,make your skin soft
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,win all you,2,2,0,,,win all you
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,pick three winners two weeks from today all the other details,2,2,0,,,pick three winners two weeks from today all the other details
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,leave one cup a day,2,2,0,,,leave one cup a day
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,leave a comment below,2,0,1,,,leave a comment below
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,letting me,2,2,0,,,letting me
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,thank you guys as always,2,2,0,,,thank you guys as always
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,get it right,2,2,0,,,get it right
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_9mini_6.mp4,subscribed to my channel,2,2,0,,,subscribed to my channel
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_8mini_3.mp4,get these pre-cut veggies,0,0,0,get these pre-cut veggies,get these pre-cut veggies,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_8mini_3.mp4,rereading a book,0,0,1,,rereading a book,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_8mini_3.mp4,munch on some snacks that I,0,0,0,munch on some snacks that I,munch on some snacks that I,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_8mini_3.mp4,do some reading,0,0,0,do some reading,do some reading,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_8mini_3.mp4,make myself some food I it,0,2,0,,make myself some food I it,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_8mini_3.mp4,keep updated,2,2,0,,,keep updated
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,5p1_8mini_3.mp4,open anything,0,2,0,,open anything,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,making them at home,2,0,0,,making them at home,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,controlling the ingredients that,2,0,0,,controlling the ingredients that,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,go in there,2,0,1,,,go in there
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,starting again with a food processor I,0,0,0,starting again with a food processor I,starting again with a food processor I,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,frozen berries that I,2,0,0,,frozen berries that I,
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,sitting out for a little bit,1,0,0,,sitting out for a little bit,
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,excited to dive in,1,0,1,,,excited to dive in
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,go for a,1,1,0,,,go for a
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,attach your fins,1,0,1,,,attach your fins
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,swim these,2,0,0,,swim these,
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,use rocks for this,1,0,0,,use rocks for this,
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,give this little guy an eye,0,0,1,,give this little guy an eye,
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,made out of just a pool noodle instant tape we that I,1,0,0,,made out of just a pool noodle instant tape we that I,
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,start by,1,2,0,,,start by
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,create a colorful tide pool for your non swimmers,1,1,0,,,create a colorful tide pool for your non swimmers
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,made with just seashell,0,0,0,made with just seashell,made with just seashell,
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,done this guy 's ready alternative to store-bought diving toys,1,2,0,,,done this guy 's ready alternative to store-bought diving toys
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,cool off on a hot summer day next we acrylic paint,1,1,0,,,cool off on a hot summer day next we acrylic paint
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,painting our shelves with some bright colored acrylic paint the larger shells,1,0,1,,,painting our shelves with some bright colored acrylic paint the larger shells
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,9p1_4mini_2.mp4,retrieve them from the bottom of the,1,0,0,,retrieve them from the bottom of the,
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,8p0_4mini_1.mp4,help it,1,2,0,,,help it
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,8p0_4mini_1.mp4,use this right in your shower it,0,2,0,,use this right in your shower it,
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,8p0_4mini_1.mp4,drips down,0,1,0,,drips down,
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,8p0_4mini_1.mp4,believe these results this,1,2,2,,,believe these results this
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,8p0_4mini_1.mp4,clean out a shower or tub,0,0,1,,clean out a shower or tub,
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,8p0_4mini_1.mp4,dine with Kathryn today,1,1,1,,,dine with Kathryn today
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,8p0_4mini_1.mp4,gon of the mold all of the mildew,2,1,1,,,gon of the mold all of the mildew
