HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url1,Input.actions1,Input.video_url2,Input.actions2,Input.video_url3,Input.actions3,Input.video_url4,Input.actions4,Input.video_url5,Input.actions5,Answer.WritingTexts,Answer.name_0_0,Answer.name_0_1,Answer.name_0_2,Answer.name_0_3,Answer.name_0_4,Answer.name_0_5,Answer.name_0_6,Answer.name_1_0,Answer.name_1_1,Answer.name_1_2,Answer.name_1_3,Answer.name_1_4,Answer.name_1_5,Answer.name_1_6,Answer.name_2_0,Answer.name_2_1,Answer.name_2_2,Answer.name_2_3,Answer.name_2_4,Answer.name_2_5,Answer.name_2_6,Answer.name_3_0,Answer.name_3_1,Answer.name_3_2,Answer.name_3_3,Answer.name_3_4,Answer.name_3_5,Answer.name_3_6,Answer.name_4_0,Answer.name_4_1,Answer.name_4_2,Answer.name_4_3,Answer.name_4_4,Answer.name_4_5,Answer.name_4_6,Approve,Reject
3OREP8RUT1AAL949YSHNIDWJHLVGBX,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:56 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:56 PDT 2018,,,3ZPBJO59KP0JNMVXMWVDNNS5DCVDHC,A1QEQOI98976S0,Submitted,Thu Sep 20 19:23:20 PDT 2018,Thu Sep 20 19:41:07 PDT 2018,Sat Oct 20 19:41:07 PDT 2018,,,,1067,100% (4/4),0% (0/0),0% (0/0),1p0_5mini_12.mp4,doing everything 's new;leave house much I,7p0_10mini_4.mp4,stand still;keep oh I;running when I;stand still oh;send me free years;spinning Applause,8p0_8mini_3.mp4,wipe down phase;do it;makes the whole kitchen smell awesome by;run a dishwasher load;wipe down to the whole kitchen I;left over to dry in the sink;shove it into one pile by the sink I even when we the Keene,8p0_8mini_3.mp4,gives Charlie 9 opportunity;get as much up as I possibly;take longer than it;go a lot faster now that all the dishes;wipe in;stick whatever;empty in the morning I,4mini_15.mp4,make my hair amazing I;using it for about a month or;putting on a bit of Oprah or Wonder;lash to my neck,{},val_0_0_1,val_0_1_1,,,,,,val_1_0_1,val_1_1_1,val_1_2_1,val_1_3_1,val_1_4_1,val_1_5_1,,val_2_0_0,val_2_1_2,val_2_2_1,val_2_3_0,val_2_4_0,val_2_5_2,val_2_6_1,val_3_0_1,val_3_1_1,val_3_2_1,val_3_3_1,val_3_4_1,val_3_5_1,val_3_6_1,val_4_0_2,val_4_1_1,val_4_2_0,val_4_3_1,,,,x,
3K1H3NEY7KY3062TCO8TD3KJK67GD4,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:58 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:58 PDT 2018,,,37TRT2X24QQMZVS3W07S4AKKNJRBJC,A3KFBBAQ4QX9W8,Submitted,Thu Sep 20 22:09:07 PDT 2018,Thu Sep 20 22:14:44 PDT 2018,Sat Oct 20 22:14:44 PDT 2018,,,,337,0% (0/0),0% (0/0),0% (0/0),4p0_4mini_1.mp4,give you guys a tutorial I;makes me;do some all when I;check all the socials Instagram;do I always;stalking we;brush your teeth,1p0_8mini_1.mp4,has a light tint;got it down to five minutes my makeup look;doubles as a concealer;start with my Ecco Bella day cream;use concealer it;using this one then I;help me,1p0_8mini_1.mp4,exit the shower I I really like this;getting a lot of sleep these days;sharing with you my current makeup routine the products that I;found what works for me;works really beautifully under makeup some moisturizers;stayed pretty consistent over the years I;applying that first,9p0_7mini_1.mp4,running out to the store last-minute;making the same five recipes every week monster again;develop a recipe system;pick up ingredients;shoved in I;make life of kids easier in the kitchen tip number one;going through the motions of dinner planning,7mini_26.mp4,baking sheet;Flat the mixture down with a spatula;making sure;Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,{},val_0_0_2,val_0_1_2,val_0_2_2,val_0_3_0,val_0_4_2,val_0_5_2,val_0_6_0,val_1_0_2,val_1_1_2,val_1_2_2,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_2,val_2_0_2,val_2_1_2,val_2_2_0,val_2_3_2,val_2_4_0,val_2_5_2,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_2,val_3_5_2,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_2,val_4_3_0,,,,x,
3K1H3NEY7KY3062TCO8TD3KJK67GD4,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:58 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:58 PDT 2018,,,3FE7TXL1LIM9X5WK8XYQ0IT27852QR,AT084LNK9G4S2,Submitted,Thu Sep 20 21:28:04 PDT 2018,Thu Sep 20 21:35:03 PDT 2018,Sat Oct 20 21:35:03 PDT 2018,,,,419,0% (0/0),0% (0/0),0% (0/0),4p0_4mini_1.mp4,give you guys a tutorial I;makes me;do some all when I;check all the socials Instagram;do I always;stalking we;brush your teeth,1p0_8mini_1.mp4,has a light tint;got it down to five minutes my makeup look;doubles as a concealer;start with my Ecco Bella day cream;use concealer it;using this one then I;help me,1p0_8mini_1.mp4,exit the shower I I really like this;getting a lot of sleep these days;sharing with you my current makeup routine the products that I;found what works for me;works really beautifully under makeup some moisturizers;stayed pretty consistent over the years I;applying that first,9p0_7mini_1.mp4,running out to the store last-minute;making the same five recipes every week monster again;develop a recipe system;pick up ingredients;shoved in I;make life of kids easier in the kitchen tip number one;going through the motions of dinner planning,7mini_26.mp4,baking sheet;Flat the mixture down with a spatula;making sure;Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,{},val_0_0_2,val_0_1_2,val_0_2_2,val_0_3_0,val_0_4_2,val_0_5_2,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_1,val_1_3_0,val_1_4_1,val_1_5_2,val_1_6_2,val_2_0_1,val_2_1_2,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_2,val_2_6_0,val_3_0_1,val_3_1_2,val_3_2_0,val_3_3_2,val_3_4_2,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_2,val_4_3_0,,,,x,
3K1H3NEY7KY3062TCO8TD3KJK67GD4,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:58 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:58 PDT 2018,,,3VHP9MDGRNJP4YYDRAC20WYACX2CF9,A3CP7SD6ZZ9BBT,Submitted,Thu Sep 20 17:36:17 PDT 2018,Thu Sep 20 17:40:55 PDT 2018,Sat Oct 20 17:40:55 PDT 2018,,,,278,0% (0/0),0% (0/0),0% (0/0),4p0_4mini_1.mp4,give you guys a tutorial I;makes me;do some all when I;check all the socials Instagram;do I always;stalking we;brush your teeth,1p0_8mini_1.mp4,has a light tint;got it down to five minutes my makeup look;doubles as a concealer;start with my Ecco Bella day cream;use concealer it;using this one then I;help me,1p0_8mini_1.mp4,exit the shower I I really like this;getting a lot of sleep these days;sharing with you my current makeup routine the products that I;found what works for me;works really beautifully under makeup some moisturizers;stayed pretty consistent over the years I;applying that first,9p0_7mini_1.mp4,running out to the store last-minute;making the same five recipes every week monster again;develop a recipe system;pick up ingredients;shoved in I;make life of kids easier in the kitchen tip number one;going through the motions of dinner planning,7mini_26.mp4,baking sheet;Flat the mixture down with a spatula;making sure;Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,{},val_0_0_0,val_0_1_2,val_0_2_2,val_0_3_0,val_0_4_2,val_0_5_1,val_0_6_0,val_1_0_2,val_1_1_2,val_1_2_1,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_2,val_2_0_1,val_2_1_2,val_2_2_0,val_2_3_0,val_2_4_1,val_2_5_2,val_2_6_0,val_3_0_1,val_3_1_1,val_3_2_0,val_3_3_1,val_3_4_2,val_3_5_0,val_3_6_0,val_4_0_2,val_4_1_0,val_4_2_2,val_4_3_0,,,,x,
36D1BWBEHM0GP60ZQ2M7UPDCJ1UM29,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:10 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:10 PDT 2018,,,38F5OAUN5NB36DUNVJSRNVI9R1V7HG,A2VJAGOEAM6ENW,Submitted,Thu Sep 20 21:46:01 PDT 2018,Thu Sep 20 21:51:47 PDT 2018,Sat Oct 20 21:51:47 PDT 2018,,,,346,0% (0/0),0% (0/0),0% (0/0),2p0_9mini_2.mp4,use this a lot it;add to it,1p1_7mini_1.mp4,going to steam your ingredients until they;has some water;coming soon;incorporated you;putting that over a pan that;using a bowl;melt once they,1p1_7mini_1.mp4,sticking with the DIY;themed skincare;doing some fall;adding this to a double boiler or in my case I;start with some pumpkin spice lip balm which;keep your eyes out for more skincare videos;boiling underneath,1p0_5mini_7.mp4,happened with;sold out for I;taking the collagen;get back into supplements in a few months;smells really beautiful it;hydrating facial toner by fresh this;use this all through my pregnancy just it,1mini_15.mp4,strain the seeds;looking back that;do if I ever;make this again in the future which I,{},val_0_0_0,val_0_1_0,,,,,,val_1_0_0,val_1_1_0,val_1_2_1,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_2,val_2_3_0,val_2_4_0,val_2_5_1,val_2_6_0,val_3_0_1,val_3_1_1,val_3_2_1,val_3_3_1,val_3_4_1,val_3_5_0,val_3_6_1,val_4_0_1,val_4_1_1,val_4_2_1,val_4_3_1,,,,x,
36D1BWBEHM0GP60ZQ2M7UPDCJ1UM29,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:10 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:10 PDT 2018,,,3BXQMRHWKZXRW27UZO1FPS4PGYRMU6,AT084LNK9G4S2,Submitted,Thu Sep 20 21:04:14 PDT 2018,Thu Sep 20 21:12:57 PDT 2018,Sat Oct 20 21:12:57 PDT 2018,,,,523,0% (0/0),0% (0/0),0% (0/0),2p0_9mini_2.mp4,use this a lot it;add to it,1p1_7mini_1.mp4,going to steam your ingredients until they;has some water;coming soon;incorporated you;putting that over a pan that;using a bowl;melt once they,1p1_7mini_1.mp4,sticking with the DIY;themed skincare;doing some fall;adding this to a double boiler or in my case I;start with some pumpkin spice lip balm which;keep your eyes out for more skincare videos;boiling underneath,1p0_5mini_7.mp4,happened with;sold out for I;taking the collagen;get back into supplements in a few months;smells really beautiful it;hydrating facial toner by fresh this;use this all through my pregnancy just it,1mini_15.mp4,strain the seeds;looking back that;do if I ever;make this again in the future which I,{},val_0_0_1,val_0_1_1,,,,,,val_1_0_1,val_1_1_1,val_1_2_1,val_1_3_0,val_1_4_0,val_1_5_1,val_1_6_0,val_2_0_0,val_2_1_1,val_2_2_1,val_2_3_1,val_2_4_1,val_2_5_1,val_2_6_0,val_3_0_1,val_3_1_1,val_3_2_1,val_3_3_1,val_3_4_1,val_3_5_0,val_3_6_1,val_4_0_1,val_4_1_1,val_4_2_1,val_4_3_1,,,,x,
36D1BWBEHM0GP60ZQ2M7UPDCJ1UM29,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:10 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:10 PDT 2018,,,3M23Y66PO269SMUYN3ZYLVPF51U6S3,A1QEQOI98976S0,Submitted,Thu Sep 20 22:34:51 PDT 2018,Thu Sep 20 22:36:31 PDT 2018,Sat Oct 20 22:36:31 PDT 2018,,,,100,100% (4/4),0% (0/0),0% (0/0),2p0_9mini_2.mp4,use this a lot it;add to it,1p1_7mini_1.mp4,going to steam your ingredients until they;has some water;coming soon;incorporated you;putting that over a pan that;using a bowl;melt once they,1p1_7mini_1.mp4,sticking with the DIY;themed skincare;doing some fall;adding this to a double boiler or in my case I;start with some pumpkin spice lip balm which;keep your eyes out for more skincare videos;boiling underneath,1p0_5mini_7.mp4,happened with;sold out for I;taking the collagen;get back into supplements in a few months;smells really beautiful it;hydrating facial toner by fresh this;use this all through my pregnancy just it,1mini_15.mp4,strain the seeds;looking back that;do if I ever;make this again in the future which I,{},val_0_0_1,val_0_1_1,,,,,,val_1_0_1,val_1_1_0,val_1_2_1,val_1_3_1,val_1_4_1,val_1_5_0,val_1_6_0,val_2_0_1,val_2_1_2,val_2_2_1,val_2_3_1,val_2_4_0,val_2_5_1,val_2_6_0,val_3_0_1,val_3_1_1,val_3_2_1,val_3_3_1,val_3_4_1,val_3_5_1,val_3_6_1,val_4_0_1,val_4_1_1,val_4_2_1,val_4_3_1,,,,x,
3H5TOKO3D8IO3HUU70YEY8DODFB64F,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:56 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:56 PDT 2018,,,32SVAV9L3F86V7LMN1F9TSJP94A3AN,A18HDXN5WXDQUF,Submitted,Thu Sep 20 16:25:18 PDT 2018,Thu Sep 20 16:33:00 PDT 2018,Sat Oct 20 16:33:00 PDT 2018,,,,462,0% (0/0),0% (0/0),0% (0/0),8p0_8mini_3.mp4,make it;working in stages;catch up on the day;takes me five minutes,2p0_8mini_4.mp4,taste a little bit more gourmet or restaurant like you;makes it;kale as what she;marinate for a little bit when you;comes in;zest a lemon;eating it,2p0_8mini_4.mp4,forgotten about flavor enhancer it just;chopped curly kale;do that for about three minutes until soft lemon;has us;takes away that bitter super grating taste that;put some of that to the side;gives it,4p0_6mini_1.mp4,give you a second;call back into bed;make my bed;do that really quickly before I;makes me;do a quick workout honestly I;gathered my thoughts I,3mini_5.mp4,take him on a walk you just;smile when you;look at him;getting outside for the first time;get in the car;head to our favorite place,"I'm not sure the options where a portion of it makes sense, with a few extra words at the end count as ""not an action""?",val_0_0_2,val_0_1_0,val_0_2_0,val_0_3_1,,,,val_1_0_2,val_1_1_2,val_1_2_2,val_1_3_2,val_1_4_2,val_1_5_0,val_1_6_1,val_2_0_2,val_2_1_1,val_2_2_2,val_2_3_2,val_2_4_2,val_2_5_1,val_2_6_2,val_3_0_2,val_3_1_2,val_3_2_0,val_3_3_2,val_3_4_2,val_3_5_1,val_3_6_2,val_4_0_2,val_4_1_2,val_4_2_1,val_4_3_0,val_4_4_0,val_4_5_1,,x,
3H5TOKO3D8IO3HUU70YEY8DODFB64F,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:56 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:56 PDT 2018,,,3IOEN3P9S7I9Y2V4AKKEPU26F19166,AC6VT03KTHQFC,Submitted,Thu Sep 20 17:53:26 PDT 2018,Thu Sep 20 18:00:55 PDT 2018,Sat Oct 20 18:00:55 PDT 2018,,,,449,0% (0/0),0% (0/0),0% (0/0),8p0_8mini_3.mp4,make it;working in stages;catch up on the day;takes me five minutes,2p0_8mini_4.mp4,taste a little bit more gourmet or restaurant like you;makes it;kale as what she;marinate for a little bit when you;comes in;zest a lemon;eating it,2p0_8mini_4.mp4,forgotten about flavor enhancer it just;chopped curly kale;do that for about three minutes until soft lemon;has us;takes away that bitter super grating taste that;put some of that to the side;gives it,4p0_6mini_1.mp4,give you a second;call back into bed;make my bed;do that really quickly before I;makes me;do a quick workout honestly I;gathered my thoughts I,3mini_5.mp4,take him on a walk you just;smile when you;look at him;getting outside for the first time;get in the car;head to our favorite place,"can you please specify on the task if ambiguous subject actions like ""smile at him"" ""look at him"" count? I haven't been counting them, but do not want to do this incorrectly",val_0_0_2,val_0_1_2,val_0_2_2,val_0_3_2,,,,val_1_0_2,val_1_1_2,val_1_2_2,val_1_3_2,val_1_4_2,val_1_5_0,val_1_6_1,val_2_0_2,val_2_1_1,val_2_2_2,val_2_3_2,val_2_4_2,val_2_5_1,val_2_6_2,val_3_0_2,val_3_1_2,val_3_2_0,val_3_3_2,val_3_4_2,val_3_5_2,val_3_6_2,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_2,val_4_4_0,val_4_5_2,,x,
3H5TOKO3D8IO3HUU70YEY8DODFB64F,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:56 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:56 PDT 2018,,,3U5JL4WY5K839GCJYPC6N5MTOPJ4XH,ANMD34DNHLOLC,Submitted,Thu Sep 20 18:15:27 PDT 2018,Thu Sep 20 18:18:22 PDT 2018,Sat Oct 20 18:18:22 PDT 2018,,,,175,100% (82/82),0% (0/0),0% (0/0),8p0_8mini_3.mp4,make it;working in stages;catch up on the day;takes me five minutes,2p0_8mini_4.mp4,taste a little bit more gourmet or restaurant like you;makes it;kale as what she;marinate for a little bit when you;comes in;zest a lemon;eating it,2p0_8mini_4.mp4,forgotten about flavor enhancer it just;chopped curly kale;do that for about three minutes until soft lemon;has us;takes away that bitter super grating taste that;put some of that to the side;gives it,4p0_6mini_1.mp4,give you a second;call back into bed;make my bed;do that really quickly before I;makes me;do a quick workout honestly I;gathered my thoughts I,3mini_5.mp4,take him on a walk you just;smile when you;look at him;getting outside for the first time;get in the car;head to our favorite place,{},val_0_0_1,val_0_1_0,val_0_2_1,val_0_3_1,,,,val_1_0_2,val_1_1_0,val_1_2_2,val_1_3_1,val_1_4_1,val_1_5_0,val_1_6_1,val_2_0_2,val_2_1_1,val_2_2_1,val_2_3_2,val_2_4_1,val_2_5_1,val_2_6_1,val_3_0_1,val_3_1_1,val_3_2_0,val_3_3_1,val_3_4_1,val_3_5_1,val_3_6_1,val_4_0_0,val_4_1_1,val_4_2_0,val_4_3_1,val_4_4_0,val_4_5_1,,x,
3CVBMEMMXAF1JTWU5HNPYBMODVHH7B,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:10 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:10 PDT 2018,,,3CN4LGXD5XNS9L2T3LY86JT2QVJ4YT,A3M706WDRF9W4E,Submitted,Thu Sep 20 22:12:41 PDT 2018,Thu Sep 20 22:15:21 PDT 2018,Sat Oct 20 22:15:21 PDT 2018,,,,160,100% (1/1),0% (0/0),0% (0/0),1p0_5mini_7.mp4,helps I;taking right now;give you a nice glow;noticed a difference in my skin in my nails;does smell really nice;hoping that that;falling out right now,8p1_4mini_5.mp4,obsessed with it;use regular eggs or just egg whites;got this awesome peeler as a Christmas gift;take a little bit longer you;assemble your burrito;cut them in thin even slices;did it,8p1_4mini_5.mp4,heat them up then;has similar flavor profiles;cooked I you you then you;take this with you on the go;put in your;start by;cooking your eggs,4p0_7mini_9.mp4,makes it;sit on the floor in front of the couch;add some fresh blueberries on top with some raw pecan nuts;add quite a lot of pure maple syrup;add them to a plate;eat them I;sprinkle of cinnamon,2mini_21.mp4,has a channel too in case you;seen his;so check his out I just;give him a little shout out Byron Talbott;see you guys very soon,{},val_0_0_2,val_0_1_2,val_0_2_1,val_0_3_2,val_0_4_1,val_0_5_2,val_0_6_2,val_1_0_2,val_1_1_1,val_1_2_1,val_1_3_2,val_1_4_0,val_1_5_1,val_1_6_2,val_2_0_0,val_2_1_1,val_2_2_2,val_2_3_1,val_2_4_1,val_2_5_1,val_2_6_0,val_3_0_1,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_2,val_4_1_1,val_4_2_1,val_4_3_1,val_4_4_2,,,x,
3CVBMEMMXAF1JTWU5HNPYBMODVHH7B,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:10 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:10 PDT 2018,,,3DPNQGW4LLEQQ1SNX23GNS99RLR46U,A2FSQBC1OU8WN8,Submitted,Thu Sep 20 22:36:22 PDT 2018,Thu Sep 20 22:41:40 PDT 2018,Sat Oct 20 22:41:40 PDT 2018,,,,318,100% (12/12),0% (0/0),0% (0/0),1p0_5mini_7.mp4,helps I;taking right now;give you a nice glow;noticed a difference in my skin in my nails;does smell really nice;hoping that that;falling out right now,8p1_4mini_5.mp4,obsessed with it;use regular eggs or just egg whites;got this awesome peeler as a Christmas gift;take a little bit longer you;assemble your burrito;cut them in thin even slices;did it,8p1_4mini_5.mp4,heat them up then;has similar flavor profiles;cooked I you you then you;take this with you on the go;put in your;start by;cooking your eggs,4p0_7mini_9.mp4,makes it;sit on the floor in front of the couch;add some fresh blueberries on top with some raw pecan nuts;add quite a lot of pure maple syrup;add them to a plate;eat them I;sprinkle of cinnamon,2mini_21.mp4,has a channel too in case you;seen his;so check his out I just;give him a little shout out Byron Talbott;see you guys very soon,{},val_0_0_1,val_0_1_2,val_0_2_2,val_0_3_2,val_0_4_2,val_0_5_2,val_0_6_1,val_1_0_2,val_1_1_0,val_1_2_1,val_1_3_2,val_1_4_0,val_1_5_1,val_1_6_2,val_2_0_0,val_2_1_2,val_2_2_2,val_2_3_1,val_2_4_0,val_2_5_2,val_2_6_0,val_3_0_0,val_3_1_1,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_1,val_3_6_0,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_1,val_4_4_2,,,x,
3CVBMEMMXAF1JTWU5HNPYBMODVHH7B,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:10 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:10 PDT 2018,,,3LUY3GC63ZZVJUSBEW0WW4K0DS47PK,A8MUV4J5B6VJT,Submitted,Thu Sep 20 21:04:37 PDT 2018,Thu Sep 20 21:08:25 PDT 2018,Sat Oct 20 21:08:25 PDT 2018,,,,228,0% (0/0),0% (0/0),0% (0/0),1p0_5mini_7.mp4,helps I;taking right now;give you a nice glow;noticed a difference in my skin in my nails;does smell really nice;hoping that that;falling out right now,8p1_4mini_5.mp4,obsessed with it;use regular eggs or just egg whites;got this awesome peeler as a Christmas gift;take a little bit longer you;assemble your burrito;cut them in thin even slices;did it,8p1_4mini_5.mp4,heat them up then;has similar flavor profiles;cooked I you you then you;take this with you on the go;put in your;start by;cooking your eggs,4p0_7mini_9.mp4,makes it;sit on the floor in front of the couch;add some fresh blueberries on top with some raw pecan nuts;add quite a lot of pure maple syrup;add them to a plate;eat them I;sprinkle of cinnamon,2mini_21.mp4,has a channel too in case you;seen his;so check his out I just;give him a little shout out Byron Talbott;see you guys very soon,{},val_0_0_2,val_0_1_2,val_0_2_2,val_0_3_2,val_0_4_2,val_0_5_2,val_0_6_1,val_1_0_2,val_1_1_0,val_1_2_1,val_1_3_2,val_1_4_0,val_1_5_1,val_1_6_0,val_2_0_0,val_2_1_2,val_2_2_2,val_2_3_1,val_2_4_2,val_2_5_2,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_1,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_0,val_4_4_2,,,x,
31GECDVA9IL2I4Y8QORTV6X296H660,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:58 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:58 PDT 2018,,,37KGEN7NJ3PKP0WBAIUDWQBLDM4PP3,A212OY08MFDGU3,Submitted,Thu Sep 20 17:45:11 PDT 2018,Thu Sep 20 17:46:42 PDT 2018,Sat Oct 20 17:46:42 PDT 2018,,,,91,100% (1/1),0% (0/0),0% (0/0),9p0_7mini_1.mp4,doing a great job at something I;figuring out how to meal plan;collecting recipes for decades some;finding ways;whispering rooms;come up with a manageable system;check out the avocados,4p1_8mini_1.mp4,got home from school;putting some things away on our counters;tidied up before Luke;put away our pineapple juice;started out in my kitchen;made that day;cleaned around the house,4p1_8mini_1.mp4,get things nice;get a whole lot of things;take about 30 minutes or;go ahead,7p1_4mini_2.mp4,add the coolness microwaves,6mini_17.mp4,understand whether it;growing in my tub;followed me;get in the tub;drink a bunch of water,{},val_0_0_1,val_0_1_0,val_0_2_0,val_0_3_1,val_0_4_1,val_0_5_1,val_0_6_1,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_2,val_1_6_0,val_2_0_0,val_2_1_2,val_2_2_2,val_2_3_2,,,,val_3_0_0,,,,,,,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_0,val_4_4_0,,,x,
