HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,booting free breakfast that I,0,2,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,filling I,0,1,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,pop that around on the stove over medium heat for a few minutes I,2,1,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,add a little squeeze of fresh lemon juice,2,0,1
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,3mini_5.mp4,take him on a walk you just,0,1,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,3mini_5.mp4,smile when you,0,1,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,3mini_5.mp4,look at him,0,1,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,3mini_5.mp4,getting outside for the first time,0,1,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,3mini_5.mp4,get in the car,0,1,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,3mini_5.mp4,head to our favorite place,0,0,0
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,add a bit of honey,-1,0,0
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,likes a more savory breakfast we,-1,0,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,add my own sweetness I I whatever you like I just,-1,1,1
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,has the protein they,-1,0,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,keep you full until lunch,-1,0,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,use paducah honey anything you,-1,0,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,do one,-1,0,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,use sweeteners like stevia or agave nectar,-1,0,1
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,do a three-egg omelet if your,-1,0,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,waste the eggs if American easy Oaks,-1,0,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,buy cartons of egg white,-1,0,1
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,hanging with my Greek yogurt banana,-1,0,0
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,10p1_3mini_2.mp4,use any kind you,-1,0,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,leaves it,-1,0,1
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,clean perfectly,-1,0,1
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,leaves no streaks,-1,0,1
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,using the e clock all-purpose cloth I,-1,1,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,talked me out of love,-1,0,1
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,coming right off,-1,0,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,depending on how busy our weakest I,-1,0,2
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,wipe it down,-1,0,0
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,growing up,-1,0,1
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,go ahead,-1,0,1
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,4p1_3mini_12.mp4,take a dry cloth as well,-1,0,0
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,-1,0,0
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,7mini_29.mp4,making myself a berry and granola yogurt,-1,0,0
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,7mini_29.mp4,add some delicious blueberries,-1,0,0
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,7mini_29.mp4,pour in my favorite granola,-1,0,0
3KI0JD2ZU0HLM4CD9YWL1KXY4FE678,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",-1,0,0
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,look gross,0,0,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,gotten already,1,0,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,taste amazing,0,0,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,talked about it in my healthy breakfast video,0,0,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,starving after I,0,0,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,get the green color,0,0,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,make breakfast,0,0,0
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,taste it at all all you,0,1,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,move on,0,0,0
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,get my greens for the day,0,0,0
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,fooled I,1,1,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,drink that,1,1,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,head to the kitchen,1,0,0
309D674SHYKX4XO4W6L4SMB4JRGBCR,5p0_3mini_2.mp4,jumpstart my hydration for the morning I,0,0,0
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,doing tips,0,0,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,make from a great herbal shop I,0,0,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,follow my blog I recently,0,1,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,starting with the first thing Kerbal tea I,1,0,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,do around that time of the month,1,1,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,do custom blends as well if I,0,0,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,visit in the San Fernando Valley,0,0,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,shared that,1,0,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,find something from the store the next thing,0,1,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,blend that I,1,0,0
309D674SHYKX4XO4W6L4SMB4JRGBCR,1p0_3mini_1.mp4,stretching routine I,1,1,0
309D674SHYKX4XO4W6L4SMB4JRGBCR,7mini_31.mp4,check my social media,1,1,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,7mini_31.mp4,answer to you guys,0,1,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,7mini_31.mp4,Let me just,2,0,2
309D674SHYKX4XO4W6L4SMB4JRGBCR,7mini_31.mp4,make it at home,0,0,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,7mini_31.mp4,put the jar lid on,0,0,1
309D674SHYKX4XO4W6L4SMB4JRGBCR,7mini_31.mp4,take it with you to school or work,1,1,2
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,continue this process all the way down the length of your stick our nails,-1,0,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,add our rain I,-1,2,2
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,rotate your stick a quarter of a turn place,-1,1,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,look like this my nails,-1,2,2
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,take your tube,-1,0,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,wrapping paper now for the fun part we,-1,1,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,blend of black eyed peas brown rice,-1,0,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,sprinkles then just,-1,2,2
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,create a clean edge,-1,0,2
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,done all we,-1,2,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,cover the outside,-1,1,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,take them out you,-1,2,2
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,turned out,-1,2,2
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,9p1_3mini_2.mp4,worried about little ones,-1,1,2
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,has lots of yellow in it,-1,0,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,gotten them before,-1,0,1
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,wash a body lotion,-1,1,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,come in a yellow package,-1,2,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,getting like cards from the Dollar Tree,-1,0,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,has a little loofah the last thing I,-1,2,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,has a little body,-1,2,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,found from the Dollar Tree,-1,0,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,get this at the Dollar Tree this time,-1,0,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,put a card in there right a sweet little note,-1,0,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,decided I,-1,2,2
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,add that to her package as well the things that I,-1,1,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,go along with that it,-1,2,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,3p1_3mini_4.mp4,found from Target where these Oreos they,-1,2,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,1mini_8.mp4,make these,-1,0,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,1mini_8.mp4,offer it to him if he,-1,2,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,1mini_8.mp4,asks me for a snack if he,-1,2,0
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,1mini_8.mp4,finish it all I,-1,1,1
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,1mini_8.mp4,put it back in the refrigerator,-1,1,1
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,1mini_8.mp4,go on hand,-1,2,2
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,hate it,2,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,chopped red onion,0,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,add in your cumin which I,0,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,throw on the lid,0,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,make sure it,2,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,mean Olga definitely,2,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,start by,2,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,adding the red onion cilantro the spinach garlic my jalapeno pepper spices lemon juice,0,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,throw in the rest of your ingredients,0,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,throwing your tomatoes into a medium size food processor this,0,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,listed over my blog health nut nutrition CA,2,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,make kala Hama salad,1,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,has an amazing YouTube channel here on YouTube,2,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,called Feb lunch I,2,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,watch hers after you,1,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,making these delicious lunch recipes,1,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,watch this one,1,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,do you,2,0,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,start with spicy salsa soup,1,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,finish it with a creamy mashed chickpeas sandwiches they,1,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,do it,2,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,sharing my top 3 go-to breakfast recipes,1,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,tell me on in slope value my channel,2,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,sharing her top three really easy lunch recipes that that when you just,2,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,filmed another video on August Channel where I,2,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,strain the seeds,1,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,looking back that,2,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,do if I ever,2,1,-1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,make this again in the future which I,1,1,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,coming over from Lynn 's channel welcome I,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,check her out she,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,watching mine,1,1,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,redecorating a little bit for summer,1,1,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,share that with you guys in this video here on YouTube,1,1,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,has a lot of like mommy lifestyle videos,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,cleaning videos,2,1,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,decorating for summer as well,1,1,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,do tons of cleaning videos cooking grocery,1,1,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,check her video out after you,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,link her channel for you guys definitely as I,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,hauls just anything mommy lifestyle it,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,has a lot of the similar content,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,cleaning the main living areas of my house,1,1,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,hope you guys,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,did a DIY on all this sort of full theme to decor,1,1,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,check out my last video down the bottom,1,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,see you guys in my next video bye,1,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,leave a link to that video in the description,1,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,loving the decor I,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,got a big tub or a bad,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,recommend this one we,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,using it,0,0,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,loving it something,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,put product right on it,0,0,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,talk about,0,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,stick them right on,0,0,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,has a channel too in case you,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,seen his,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,so check his out I just,2,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,give him a little shout out Byron Talbott,1,2,-1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,see you guys very soon,2,2,-1
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,excited of how much I,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,found on sale a scrub brush except it,0,-1,1
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,got a big jacuzzi tub or the floors of your shower,0,-1,0
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,put a link below now we if you,0,-1,1
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,cleaning tiles,1,-1,0
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,used this product I,0,-1,0
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,pick up all that stuff really fast better than a broom cheaper than a vacuum,0,-1,0
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,use a glass cleaner,0,-1,1
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,cleaned up it,0,-1,0
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,using that,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,scrubbing it down with a cloth,0,-1,1
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,vacuum my couch,0,-1,0
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,save yourself a little bit of elbow grease it,1,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,keep it,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,looking really nice our couch,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,shared on her instance,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,wipe it down with a rag it,1,-1,1
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,getting retired then I just,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,works perfectly,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,found out for my friend Maddie here on YouTube her channel,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,tried it out this time,0,-1,0
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,doing it like that forever,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,make sure your skin,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,cleansed before you,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,do all that,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,absorbing all that serum when there,0,-1,2
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,move on,1,-1,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,adding half a cup of sliced strawberries,2,0,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,works instead of the yogurt just in case you you I,1,2,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,using at least liniments it really,0,2,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,has quite a strong taste,0,2,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,use avocado then,2,1,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,use mixed berries if you,0,2,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,using Kashi Nevada this,1,1,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,use plain full cream regular yogurt if you or another yogurt of your choice,0,0,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,serve it only,0,2,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,throwing in a pinch of ground vanilla powder,0,0,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,work really nicely next,1,0,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,use vanilla extract instead of the powder these,0,1,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,makes the flavors,0,2,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,use another nut butter like almond butter peanut butter,1,2,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,crack two eggs into a bowl,0,0,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,letting the second side cook for another minute or two,1,1,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,read it around a little bit,1,2,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,pull the eggs into the pan,2,0,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,sit on it on my pate,2,0,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,whip them up with a fork you that a folks,1,0,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,filling aside in a bowl,0,1,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,adding another half to 1 teaspoon of macadamia nut oil to my pan again,0,0,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,does the job too I,0,2,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,given my pan a quick rinse,1,0,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,flipping it with my spatula,1,1,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,put the,1,2,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,make the Omniture okay this pot,1,2,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,get ready,1,2,2
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,baking sheet,0,1,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,Flat the mixture down with a spatula,1,0,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,making sure,1,2,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,2,0,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,watching I,0,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,gave you some ideas,0,2,1
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,lift your spirit,0,2,1
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,make you,1,2,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,see you guys very soon in the next video you,1,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,hope that this video,1,2,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,wipe down,0,0,0
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,do a quick,0,2,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,post there,1,1,0
