HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,All_Yes_actions,Majority_Yes_actions
3H5TOKO3D8IO3HUU70YEY8DODDO64O,4mini_9.mp4,chilled out music,2,1,1,,
3H5TOKO3D8IO3HUU70YEY8DODDO64O,4mini_9.mp4,sit in the bath,2,2,1,,
3H5TOKO3D8IO3HUU70YEY8DODDO64O,4mini_9.mp4,check social meter in the bath,2,2,1,,
3H5TOKO3D8IO3HUU70YEY8DODDO64O,4mini_9.mp4,actually dropped my phone in the bath yet,2,2,1,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,9p0_3mini_3.mp4,making dinner for the kids as everybody dinner very good,0,0,1,,making dinner for the kids as everybody dinner very good
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,7p1_3mini_1.mp4,stick this right in my recipe binder,0,0,1,,stick this right in my recipe binder
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,7p1_3mini_1.mp4,find it handy,0,0,2,,find it handy
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,7p1_3mini_1.mp4,do it on a dime with Kathryn in today 's video I,0,0,2,,do it on a dime with Kathryn in today 's video I
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,7p1_3mini_1.mp4,linked down below for you,0,0,2,,linked down below for you
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,7p1_3mini_1.mp4,goes gaga for this,0,0,2,,goes gaga for this
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,7p1_3mini_1.mp4,share with you my favorite freezer cooking recipes,0,0,2,,share with you my favorite freezer cooking recipes
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,7p1_3mini_1.mp4,prepared 16 meals for my family in just two hours I,0,0,1,,prepared 16 meals for my family in just two hours I
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,7p1_3mini_1.mp4,keep it all organized,0,0,0,keep it all organized,keep it all organized
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,7p1_3mini_1.mp4,making beef barley soup an amazing chicken,0,0,1,,making beef barley soup an amazing chicken
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,7p1_3mini_1.mp4,make these recipes in bulk,0,1,0,,make these recipes in bulk
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4p0_3mini_15.mp4,get me wrong I,1,0,2,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4p0_3mini_15.mp4,doing that day I,1,0,2,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4p0_3mini_15.mp4,starting my day off in everybody else 's laughs in business,1,0,2,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4p0_3mini_15.mp4,create my own morning before I,1,0,1,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4p0_3mini_15.mp4,live my own life for a little bit in the morning,1,0,2,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4p0_3mini_15.mp4,join what everybody else,1,0,1,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4p0_3mini_15.mp4,mean at your life,1,0,2,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4mini_15.mp4,make my hair amazing I,1,1,2,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4mini_15.mp4,using it for about a month or,1,2,2,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4mini_15.mp4,putting on a bit of Oprah or Wonder,1,2,2,,
3IJ95K7NDWBCMIT61IMW98WDY8MGNV,4mini_15.mp4,lash to my neck,1,2,2,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_15.mp4,get what I,2,2,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_15.mp4,scrolling through the many social media platforms first thing in the morning I,0,0,0,scrolling through the many social media platforms first thing in the morning I,scrolling through the many social media platforms first thing in the morning I
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_15.mp4,filled with what everybody else,1,2,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_15.mp4,scrolling through social media first thing in the morning it kind of,0,0,0,scrolling through social media first thing in the morning it kind of,scrolling through social media first thing in the morning it kind of
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_15.mp4,mean I,2,2,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_15.mp4,living my life when I,1,2,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_15.mp4,hope you,2,2,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,doing my hair,0,0,0,doing my hair,doing my hair
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,improve my mindset,0,2,1,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,take any extra time out of your morning,0,2,0,,take any extra time out of your morning
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,ask myself these three questions while I while I,1,2,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,put me in a positive mindset for the day ahead the first question if you,0,2,1,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,doing my makeup,1,1,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,list a whole lot of things,1,0,0,,list a whole lot of things
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,find that,1,1,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,asking myself these three questions,1,1,1,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,faced with hard situations sometimes,1,2,2,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,goes through good,2,2,1,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,sit down for a minute or two,0,1,1,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,4p0_3mini_6.mp4,start with,2,2,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,8p1_3mini_6.mp4,treat yourself I highly,2,2,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,8p1_3mini_6.mp4,put a mandarin orange,1,0,1,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,8p1_3mini_6.mp4,sliced green pepper,0,0,1,,sliced green pepper
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,8p1_3mini_6.mp4,melt the brie on top,1,1,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,8p1_3mini_6.mp4,get to a microwave or an oven,1,1,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,8p1_3mini_6.mp4,recommend you,2,2,1,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,8p1_3mini_6.mp4,find this near the jams,1,2,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,3mini_5.mp4,take him on a walk you just,0,0,0,take him on a walk you just,take him on a walk you just
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,3mini_5.mp4,smile when you,1,2,1,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,3mini_5.mp4,look at him,0,0,0,look at him,look at him
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,3mini_5.mp4,getting outside for the first time,1,1,0,,
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,3mini_5.mp4,get in the car,0,0,1,,get in the car
3NBFJK3IOGHU43TI2XM9OXWIOIRGOA,3mini_5.mp4,head to our favorite place,0,0,0,head to our favorite place,head to our favorite place
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,8p1_3mini_6.mp4,add some sliced turkey,0,1,0,,add some sliced turkey
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,8p1_3mini_6.mp4,making this sandwich,0,0,0,making this sandwich,making this sandwich
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,8p1_3mini_6.mp4,help out my channel,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,8p1_3mini_6.mp4,share the video to more people,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,8p1_3mini_6.mp4,add some cranberry chutney,0,0,0,add some cranberry chutney,add some cranberry chutney
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,8p1_3mini_6.mp4,give this video a thumbs up it,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,8p1_3mini_6.mp4,use some edamame hummus,0,0,0,use some edamame hummus,use some edamame hummus
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,9p0_3mini_6.mp4,see you guys next time bye guys first day of kindergarten Oh blue shoe Oh Ricky 's,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,9p0_3mini_6.mp4,miss her you,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,9p0_3mini_6.mp4,got fun no huh yeah you,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,9p0_3mini_6.mp4,miss her I,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,9p0_3mini_6.mp4,excited yes,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,turned out now,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,made for me by my sweet friend Lin who I,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,put on the left side,0,0,0,put on the left side,put on the left side
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,got that picture from Burlington,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,got this,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,made this,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,doing the collab with she,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,moving back into the living room this sign,0,1,0,,moving back into the living room this sign
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,link her Etsy shop below she,0,1,1,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,check her Etsy shop out as well she,0,1,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,added a picture frame of our boys,0,1,1,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,made from Emily from Mama from scratch I,0,2,1,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,do all my YouTube working,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,4p1_3mini_21.mp4,does amazing work,0,2,2,,
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,topping mine with some cream cheese and sliced avocado,topping mine with some cream cheese and sliced avocado
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,7mini_29.mp4,making myself a berry and granola yogurt,0,2,0,,making myself a berry and granola yogurt
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,7mini_29.mp4,add some delicious blueberries,0,0,0,add some delicious blueberries,add some delicious blueberries
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,7mini_29.mp4,pour in my favorite granola,0,0,0,pour in my favorite granola,pour in my favorite granola
30Y6N4AHYOVUPWB7SZ25C7YQMDVDR6,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,"Add another layer of yogurt , and top the healthy mix with yummy strawberries","Add another layer of yogurt , and top the healthy mix with yummy strawberries"
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,keep my tea hot I,0,0,2,,keep my tea hot I
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,whip up in the morning,0,0,2,,whip up in the morning
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,find the best honeys,0,0,1,,find the best honeys
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,give you more energy,0,0,2,,give you more energy
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,maintain my energy throughout the day,0,0,2,,maintain my energy throughout the day
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,check out your local farmers market,1,0,1,,
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,drinking temperature in just about 30 seconds,0,0,2,,drinking temperature in just about 30 seconds
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,stays hot,0,0,2,,stays hot
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,pour a little bit at a time into a little tea cup,1,0,0,,pour a little bit at a time into a little tea cup
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,drink I,0,0,2,,drink I
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,comes to,0,0,2,,comes to
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,make something I,1,0,2,,
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,throw in whatever,0,0,0,throw in whatever,throw in whatever
3HJ1EVZS2NIW749AZAWTZYCEV063RY,5p1_3mini_4.mp4,has some good protein from the eggs which for me,0,0,2,,has some good protein from the eggs which for me
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,stretching for five minutes,0,0,1,,stretching for five minutes
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,wake up before I even,0,0,2,,wake up before I even
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,work out first thing in the morning,0,0,1,,work out first thing in the morning
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,check it out,1,0,0,,check it out
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,doing just a little bit of exercise in the morning,0,0,1,,doing just a little bit of exercise in the morning
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,make me,0,0,1,,make me
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,mentioned it before my 16 minute workout,1,0,1,,
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,moving in my body,0,0,2,,moving in my body
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,gives me more energy for the day when I,0,0,2,,gives me more energy for the day when I
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,do it first thing when I,0,0,2,,do it first thing when I
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,helps you,1,0,1,,
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,flowing through my body I,1,0,2,,
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,get the blood flow,0,0,1,,get the blood flow
3HJ1EVZS2NIW749AZAWTZYCEV063RY,4p0_3mini_9.mp4,link below for you if you,0,0,2,,link below for you if you
3HJ1EVZS2NIW749AZAWTZYCEV063RY,7mini_31.mp4,check my social media,0,0,1,,check my social media
3HJ1EVZS2NIW749AZAWTZYCEV063RY,7mini_31.mp4,answer to you guys,0,0,1,,answer to you guys
3HJ1EVZS2NIW749AZAWTZYCEV063RY,7mini_31.mp4,Let me just,1,0,2,,
3HJ1EVZS2NIW749AZAWTZYCEV063RY,7mini_31.mp4,make it at home,0,0,1,,make it at home
3HJ1EVZS2NIW749AZAWTZYCEV063RY,7mini_31.mp4,put the jar lid on,0,0,1,,put the jar lid on
3HJ1EVZS2NIW749AZAWTZYCEV063RY,7mini_31.mp4,take it with you to school or work,1,0,1,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,4p0_3mini_9.mp4,doing some body brushing for five minutes,0,0,0,doing some body brushing for five minutes,doing some body brushing for five minutes
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,adding one banana to my blender you,0,0,0,adding one banana to my blender you,adding one banana to my blender you
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,call my classic strawberry,0,0,2,,call my classic strawberry
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,make a delicious banana or strawberries or blueberries I,1,0,1,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,make this recipe without Apple or at the Apple on top instead,1,1,1,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,start by,2,0,2,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,use another fruits like,1,1,1,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,nourishing Apple oatmeal breakfast it,1,0,2,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,giving you some ideas next we,2,0,2,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,use fresh or frozen banana,2,0,0,,use fresh or frozen banana
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,make a 3d sweet,1,1,2,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,adds good cost,2,0,2,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_5.mp4,make what I,2,0,2,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_3.mp4,use the trick,2,0,2,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_3.mp4,makes it really creamy,1,1,2,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_3.mp4,peel the Apple if you,1,0,1,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_3.mp4,add some natural sweetener if you,1,0,0,,add some natural sweetener if you
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_3.mp4,chopped up pink lady apples,0,0,1,,chopped up pink lady apples
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_3.mp4,help for flavor,2,0,1,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,6p0_3mini_3.mp4,add a little bit of cinnamon,0,0,0,add a little bit of cinnamon,add a little bit of cinnamon
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,7mini_36.mp4,paint my nails every weekend morning,1,0,0,,paint my nails every weekend morning
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,7mini_36.mp4,filming later that day,2,0,2,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,7mini_36.mp4,", and",2,1,2,,
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,7mini_36.mp4,listen to some music,0,0,0,listen to some music,listen to some music
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,7mini_36.mp4,paint my nails,0,0,0,paint my nails,paint my nails
30U1YOGZG9V6QBBK7O2A2H3M8FEDSU,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,1,2,2,,
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,6p0_3mini_3.mp4,stir that up now I,0,0,2,,stir that up now I
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,6p0_3mini_3.mp4,bother me,0,0,1,,bother me
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,6p0_3mini_3.mp4,adding one big Pink Lady Apple which I,0,0,2,,adding one big Pink Lady Apple which I
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,6p0_3mini_3.mp4,add a little bit of cinnamon for flavor,0,0,0,add a little bit of cinnamon for flavor,add a little bit of cinnamon for flavor
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,6p0_3mini_3.mp4,use vanilla extract,0,0,0,use vanilla extract,use vanilla extract
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,6p0_3mini_3.mp4,make orange sweet as well,0,0,2,,make orange sweet as well
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,6p0_3mini_3.mp4,adding healthy fats,0,0,0,adding healthy fats,adding healthy fats
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,stick it in the microwave for now,0,0,0,stick it in the microwave for now,stick it in the microwave for now
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,using some rice here,0,0,0,using some rice here,using some rice here
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,depending on the wattage of your microwave,0,0,2,,depending on the wattage of your microwave
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,keep in mind this,0,0,2,,keep in mind this
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,dried herbs,0,0,2,,dried herbs
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,do with this,0,0,1,,do with this
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,put a little bit of this on my lower abdomen for some relief of cramping,0,0,1,,put a little bit of this on my lower abdomen for some relief of cramping
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,make all,0,0,2,,make all
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,add some lavender oil,0,2,0,,add some lavender oil
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,tie it,0,0,0,tie it,tie it
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,dried herbs around the house for different teas that I,0,0,2,,dried herbs around the house for different teas that I
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,fill it up about 3/4 of the way then,0,0,2,,fill it up about 3/4 of the way then
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,put some rice inside the sock I I,0,0,2,,put some rice inside the sock I I
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1p0_3mini_4.mp4,put a little bit of dried lavender,0,0,0,put a little bit of dried lavender,put a little bit of dried lavender
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,4p0_3mini_1.mp4,started with the first healthy morn you,0,0,2,,started with the first healthy morn you
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,4p0_3mini_1.mp4,choose one or two or even three if you like,0,0,1,,choose one or two or even three if you like
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,4p0_3mini_1.mp4,drink two big glasses of water a fat sippin on water right when I,0,0,2,,drink two big glasses of water a fat sippin on water right when I
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,4p0_3mini_1.mp4,wake up these,0,0,2,,wake up these
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,4p0_3mini_1.mp4,incorporate into your morning routine,0,0,1,,incorporate into your morning routine
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,4p0_3mini_1.mp4,do all of these every single morning you,0,0,2,,do all of these every single morning you
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,4p0_3mini_1.mp4,start my day off on a good note,0,0,1,,start my day off on a good note
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1mini_8.mp4,make these,0,0,0,make these,make these
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1mini_8.mp4,offer it to him if he,0,0,2,,offer it to him if he
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1mini_8.mp4,asks me for a snack if he,0,0,2,,asks me for a snack if he
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1mini_8.mp4,finish it all I,0,0,2,,finish it all I
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1mini_8.mp4,put it back in the refrigerator,0,0,1,,put it back in the refrigerator
3MDWE879UG1V6ZH1KMBDQWAWD6DB9A,1mini_8.mp4,go on hand,0,0,2,,go on hand
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_1.mp4,wake up,1,0,0,,wake up
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_1.mp4,sharing ten healthy morning routine habit ideas with you,1,1,1,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_1.mp4,incorporate these into your morning when you,2,0,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,breathe in fresh air,0,0,0,breathe in fresh air,breathe in fresh air
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,get more oxygen in your lungs you,2,1,0,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,winning at laughs,2,1,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,refreshed it definitely,1,0,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,open a window,0,0,0,open a window,open a window
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,do anything,1,2,0,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,makes me,2,1,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,taking a minute,0,1,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,make my bed in the morning,0,0,0,make my bed in the morning,make my bed in the morning
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,made my bed I,2,2,0,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,make your bed in the morning,0,1,0,,make your bed in the morning
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,make you,2,0,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,get a little bit of freshener in the morning you or you,2,0,0,,get a little bit of freshener in the morning you or you
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,improve your mood the third morning habit it it I,2,1,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p1_3mini_13.mp4,do in here,1,0,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p1_3mini_13.mp4,pick up the books,0,0,0,pick up the books,pick up the books
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p1_3mini_13.mp4,taken out in here,1,0,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,1mini_15.mp4,strain the seeds,1,0,1,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,1mini_15.mp4,looking back that,2,1,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,1mini_15.mp4,do if I ever,2,2,2,,
3FHTJGYT8MZCP35JHXZODX18YNNGPR,1mini_15.mp4,make this again in the future which I,2,2,2,,
3087LXLJ6LF3NM54PSEGGB0OP0B0F5,2p0_3mini_3.mp4,got my spices,0,0,1,,got my spices
3087LXLJ6LF3NM54PSEGGB0OP0B0F5,2p0_3mini_3.mp4,used silken tofu before obviously I,2,0,1,,
3087LXLJ6LF3NM54PSEGGB0OP0B0F5,2p0_3mini_3.mp4,going on,2,2,1,,
